,bikeCount,counter,date,direction,hour,mode
4039,5,3,05/24/2016,O,5,B
4040,62,3,05/24/2016,I,6,B
4041,14,3,05/24/2016,O,6,B
4042,120,3,05/24/2016,I,7,B
4043,34,3,05/24/2016,O,7,B
4044,122,3,05/24/2016,I,8,B
4045,24,3,05/24/2016,O,8,B
4046,47,3,05/24/2016,I,9,B
4047,33,3,05/24/2016,O,9,B
4048,25,3,05/24/2016,I,10,B
4049,22,3,05/24/2016,O,10,B
4050,32,3,05/24/2016,I,11,B
4051,19,3,05/24/2016,O,11,B
4052,30,3,05/24/2016,I,12,B
4053,23,3,05/24/2016,O,12,B
4054,23,3,05/24/2016,I,13,B
4055,23,3,05/24/2016,O,13,B
4056,22,3,05/24/2016,I,14,B
4057,39,3,05/24/2016,O,14,B
4058,28,3,05/24/2016,I,15,B
4059,33,3,05/24/2016,O,15,B
4060,34,3,05/24/2016,I,16,B
4061,73,3,05/24/2016,O,16,B
4062,57,3,05/24/2016,I,17,B
4063,173,3,05/24/2016,O,17,B
4064,85,3,05/24/2016,I,18,B
4065,170,3,05/24/2016,O,18,B
4066,66,3,05/24/2016,I,19,B
4067,105,3,05/24/2016,O,19,B
4068,20,3,05/24/2016,I,20,B
4069,38,3,05/24/2016,O,20,B
4070,7,3,05/24/2016,I,21,B
4071,7,3,05/24/2016,O,21,B
4072,2,3,05/24/2016,I,22,B
4073,4,3,05/24/2016,O,22,B
4074,0,3,05/24/2016,I,23,B
4075,4,3,05/24/2016,O,23,B
4076,0,3,05/25/2016,I,0,B
4077,2,3,05/25/2016,O,0,B
4078,0,3,05/25/2016,I,1,B
4079,0,3,05/25/2016,O,1,B
4080,0,3,05/25/2016,I,2,B
4081,0,3,05/25/2016,O,2,B
4082,0,3,05/25/2016,I,3,B
4083,1,3,05/25/2016,O,3,B
4084,0,3,05/25/2016,I,4,B
4085,0,3,05/25/2016,O,4,B
4086,11,3,05/25/2016,I,5,B
4087,6,3,05/25/2016,O,5,B
4088,59,3,05/25/2016,I,6,B
4089,23,3,05/25/2016,O,6,B
4090,152,3,05/25/2016,I,7,B
4091,48,3,05/25/2016,O,7,B
4092,133,3,05/25/2016,I,8,B
4093,34,3,05/25/2016,O,8,B
4094,58,3,05/25/2016,I,9,B
4095,24,3,05/25/2016,O,9,B
4096,24,3,05/25/2016,I,10,B
4097,23,3,05/25/2016,O,10,B
4098,36,3,05/25/2016,I,11,B
4099,23,3,05/25/2016,O,11,B
4100,32,3,05/25/2016,I,12,B
4101,18,3,05/25/2016,O,12,B
4102,22,3,05/25/2016,I,13,B
4103,17,3,05/25/2016,O,13,B
4104,23,3,05/25/2016,I,14,B
4105,27,3,05/25/2016,O,14,B
4106,24,3,05/25/2016,I,15,B
4107,38,3,05/25/2016,O,15,B
4108,29,3,05/25/2016,I,16,B
4109,74,3,05/25/2016,O,16,B
4110,55,3,05/25/2016,I,17,B
4111,145,3,05/25/2016,O,17,B
4112,83,3,05/25/2016,I,18,B
4113,190,3,05/25/2016,O,18,B
4114,39,3,05/25/2016,I,19,B
4115,103,3,05/25/2016,O,19,B
4116,27,3,05/25/2016,I,20,B
4117,35,3,05/25/2016,O,20,B
4118,8,3,05/25/2016,I,21,B
4119,11,3,05/25/2016,O,21,B
4120,0,3,05/25/2016,I,22,B
4121,2,3,05/25/2016,O,22,B
4122,0,3,05/25/2016,I,23,B
4123,1,3,05/25/2016,O,23,B
4124,1,3,05/26/2016,I,0,B
4125,1,3,05/26/2016,O,0,B
4126,0,3,05/26/2016,I,1,B
4127,0,3,05/26/2016,O,1,B
4128,0,3,05/26/2016,I,2,B
4129,0,3,05/26/2016,O,2,B
4130,0,3,05/26/2016,I,3,B
4131,1,3,05/26/2016,O,3,B
4132,0,3,05/26/2016,I,4,B
4133,0,3,05/26/2016,O,4,B
4134,9,3,05/26/2016,I,5,B
4135,1,3,05/26/2016,O,5,B
4136,50,3,05/26/2016,I,6,B
4137,16,3,05/26/2016,O,6,B
4138,117,3,05/26/2016,I,7,B
4139,38,3,05/26/2016,O,7,B
4140,126,3,05/26/2016,I,8,B
4141,28,3,05/26/2016,O,8,B
4142,47,3,05/26/2016,I,9,B
4143,27,3,05/26/2016,O,9,B
4144,31,3,05/26/2016,I,10,B
4145,20,3,05/26/2016,O,10,B
4146,22,3,05/26/2016,I,11,B
4147,14,3,05/26/2016,O,11,B
4148,26,3,05/26/2016,I,12,B
4149,23,3,05/26/2016,O,12,B
4150,19,3,05/26/2016,I,13,B
4151,21,3,05/26/2016,O,13,B
4152,14,3,05/26/2016,I,14,B
4153,27,3,05/26/2016,O,14,B
4154,21,3,05/26/2016,I,15,B
4155,26,3,05/26/2016,O,15,B
4156,21,3,05/26/2016,I,16,B
4157,50,3,05/26/2016,O,16,B
4158,33,3,05/26/2016,I,17,B
4159,139,3,05/26/2016,O,17,B
4160,51,3,05/26/2016,I,18,B
4161,112,3,05/26/2016,O,18,B
4162,31,3,05/26/2016,I,19,B
4163,81,3,05/26/2016,O,19,B
4164,13,3,05/26/2016,I,20,B
4165,33,3,05/26/2016,O,20,B
4166,8,3,05/26/2016,I,21,B
4167,7,3,05/26/2016,O,21,B
4168,0,3,05/26/2016,I,22,B
4169,1,3,05/26/2016,O,22,B
4170,0,3,05/26/2016,I,23,B
4171,0,3,05/26/2016,O,23,B
4172,0,3,05/27/2016,I,0,B
4173,1,3,05/27/2016,O,0,B
4174,0,3,05/27/2016,I,1,B
4175,0,3,05/27/2016,O,1,B
4176,0,3,05/27/2016,I,2,B
4177,0,3,05/27/2016,O,2,B
4178,0,3,05/27/2016,I,3,B
4179,0,3,05/27/2016,O,3,B
4180,1,3,05/27/2016,I,4,B
4181,0,3,05/27/2016,O,4,B
4182,8,3,05/27/2016,I,5,B
4183,2,3,05/27/2016,O,5,B
4184,36,3,05/27/2016,I,6,B
4185,29,3,05/27/2016,O,6,B
4186,95,3,05/27/2016,I,7,B
4187,39,3,05/27/2016,O,7,B
4188,82,3,05/27/2016,I,8,B
4189,32,3,05/27/2016,O,8,B
4190,37,3,05/27/2016,I,9,B
4191,27,3,05/27/2016,O,9,B
4192,30,3,05/27/2016,I,10,B
4193,24,3,05/27/2016,O,10,B
4194,31,3,05/27/2016,I,11,B
4195,18,3,05/27/2016,O,11,B
4196,25,3,05/27/2016,I,12,B
4197,22,3,05/27/2016,O,12,B
4198,23,3,05/27/2016,I,13,B
4199,27,3,05/27/2016,O,13,B
4200,29,3,05/27/2016,I,14,B
4201,36,3,05/27/2016,O,14,B
4202,26,3,05/27/2016,I,15,B
4203,64,3,05/27/2016,O,15,B
4204,41,3,05/27/2016,I,16,B
4205,86,3,05/27/2016,O,16,B
4206,29,3,05/27/2016,I,17,B
4207,109,3,05/27/2016,O,17,B
4208,25,3,05/27/2016,I,18,B
4209,75,3,05/27/2016,O,18,B
4210,15,3,05/27/2016,I,19,B
4211,46,3,05/27/2016,O,19,B
4212,6,3,05/27/2016,I,20,B
4213,23,3,05/27/2016,O,20,B
4214,3,3,05/27/2016,I,21,B
4215,5,3,05/27/2016,O,21,B
4216,1,3,05/27/2016,I,22,B
4217,1,3,05/27/2016,O,22,B
4218,2,3,05/27/2016,I,23,B
4219,1,3,05/27/2016,O,23,B
4220,0,3,05/28/2016,I,0,B
4221,2,3,05/28/2016,O,0,B
4222,0,3,05/28/2016,I,1,B
4223,2,3,05/28/2016,O,1,B
4224,0,3,05/28/2016,I,2,B
4225,0,3,05/28/2016,O,2,B
4226,0,3,05/28/2016,I,3,B
4227,0,3,05/28/2016,O,3,B
4228,0,3,05/28/2016,I,4,B
4229,0,3,05/28/2016,O,4,B
4230,3,3,05/28/2016,I,5,B
4231,1,3,05/28/2016,O,5,B
4232,9,3,05/28/2016,I,6,B
4233,11,3,05/28/2016,O,6,B
4234,17,3,05/28/2016,I,7,B
4235,24,3,05/28/2016,O,7,B
4236,59,3,05/28/2016,I,8,B
4237,52,3,05/28/2016,O,8,B
4238,67,3,05/28/2016,I,9,B
4239,70,3,05/28/2016,O,9,B
4240,74,3,05/28/2016,I,10,B
4241,69,3,05/28/2016,O,10,B
4242,68,3,05/28/2016,I,11,B
4243,71,3,05/28/2016,O,11,B
4244,69,3,05/28/2016,I,12,B
4245,60,3,05/28/2016,O,12,B
4246,47,3,05/28/2016,I,13,B
4247,52,3,05/28/2016,O,13,B
4248,42,3,05/28/2016,I,14,B
4249,47,3,05/28/2016,O,14,B
4250,42,3,05/28/2016,I,15,B
4251,32,3,05/28/2016,O,15,B
4252,36,3,05/28/2016,I,16,B
4253,35,3,05/28/2016,O,16,B
4254,33,3,05/28/2016,I,17,B
4255,24,3,05/28/2016,O,17,B
4256,17,3,05/28/2016,I,18,B
4257,22,3,05/28/2016,O,18,B
4258,11,3,05/28/2016,I,19,B
4259,29,3,05/28/2016,O,19,B
4260,11,3,05/28/2016,I,20,B
4261,16,3,05/28/2016,O,20,B
4262,0,3,05/28/2016,I,21,B
4263,3,3,05/28/2016,O,21,B
4264,1,3,05/28/2016,I,22,B
4265,3,3,05/28/2016,O,22,B
4266,0,3,05/28/2016,I,23,B
4267,1,3,05/28/2016,O,23,B
4268,0,3,05/29/2016,I,0,B
4269,0,3,05/29/2016,O,0,B
4270,1,3,05/29/2016,I,1,B
4271,1,3,05/29/2016,O,1,B
4272,0,3,05/29/2016,I,2,B
4273,0,3,05/29/2016,O,2,B
4274,0,3,05/29/2016,I,3,B
4275,0,3,05/29/2016,O,3,B
4276,0,3,05/29/2016,I,4,B
4277,0,3,05/29/2016,O,4,B
4278,0,3,05/29/2016,I,5,B
4279,1,3,05/29/2016,O,5,B
4280,10,3,05/29/2016,I,6,B
4281,6,3,05/29/2016,O,6,B
4282,16,3,05/29/2016,I,7,B
4283,18,3,05/29/2016,O,7,B
4284,55,3,05/29/2016,I,8,B
4285,50,3,05/29/2016,O,8,B
4286,68,3,05/29/2016,I,9,B
4287,44,3,05/29/2016,O,9,B
4288,98,3,05/29/2016,I,10,B
4289,68,3,05/29/2016,O,10,B
4290,91,3,05/29/2016,I,11,B
4291,63,3,05/29/2016,O,11,B
4292,82,3,05/29/2016,I,12,B
4293,51,3,05/29/2016,O,12,B
4294,58,3,05/29/2016,I,13,B
4295,69,3,05/29/2016,O,13,B
4296,57,3,05/29/2016,I,14,B
4297,48,3,05/29/2016,O,14,B
4298,41,3,05/29/2016,I,15,B
4299,49,3,05/29/2016,O,15,B
4300,21,3,05/29/2016,I,16,B
4301,34,3,05/29/2016,O,16,B
4302,10,3,05/29/2016,I,17,B
4303,8,3,05/29/2016,O,17,B
4304,4,3,05/29/2016,I,18,B
4305,5,3,05/29/2016,O,18,B
4306,1,3,05/29/2016,I,19,B
4307,1,3,05/29/2016,O,19,B
4308,0,3,05/29/2016,I,20,B
4309,0,3,05/29/2016,O,20,B
4310,0,3,05/29/2016,I,21,B
4311,0,3,05/29/2016,O,21,B
4312,0,3,05/29/2016,I,22,B
4313,1,3,05/29/2016,O,22,B
4314,0,3,05/29/2016,I,23,B
4315,0,3,05/29/2016,O,23,B
4316,0,3,05/30/2016,I,0,B
4317,0,3,05/30/2016,O,0,B
4318,0,3,05/30/2016,I,1,B
4319,0,3,05/30/2016,O,1,B
4320,0,3,05/30/2016,I,2,B
4321,0,3,05/30/2016,O,2,B
4322,0,3,05/30/2016,I,3,B
4323,0,3,05/30/2016,O,3,B
4324,0,3,05/30/2016,I,4,B
4325,0,3,05/30/2016,O,4,B
4326,0,3,05/30/2016,I,5,B
4327,2,3,05/30/2016,O,5,B
4328,2,3,05/30/2016,I,6,B
4329,1,3,05/30/2016,O,6,B
4330,8,3,05/30/2016,I,7,B
4331,10,3,05/30/2016,O,7,B
4332,20,3,05/30/2016,I,8,B
4333,31,3,05/30/2016,O,8,B
4334,39,3,05/30/2016,I,9,B
4335,33,3,05/30/2016,O,9,B
4336,65,3,05/30/2016,I,10,B
4337,61,3,05/30/2016,O,10,B
4338,77,3,05/30/2016,I,11,B
4339,79,3,05/30/2016,O,11,B
4340,69,3,05/30/2016,I,12,B
4341,77,3,05/30/2016,O,12,B
4342,72,3,05/30/2016,I,13,B
4343,47,3,05/30/2016,O,13,B
4344,71,3,05/30/2016,I,14,B
4345,44,3,05/30/2016,O,14,B
4346,51,3,05/30/2016,I,15,B
4347,60,3,05/30/2016,O,15,B
4348,34,3,05/30/2016,I,16,B
4349,38,3,05/30/2016,O,16,B
4350,28,3,05/30/2016,I,17,B
4351,34,3,05/30/2016,O,17,B
4352,23,3,05/30/2016,I,18,B
4353,27,3,05/30/2016,O,18,B
4354,14,3,05/30/2016,I,19,B
4355,18,3,05/30/2016,O,19,B
4356,14,3,05/30/2016,I,20,B
4357,10,3,05/30/2016,O,20,B
4358,4,3,05/30/2016,I,21,B
4359,2,3,05/30/2016,O,21,B
4360,1,3,05/30/2016,I,22,B
4361,1,3,05/30/2016,O,22,B
4362,0,3,05/30/2016,I,23,B
4363,0,3,05/30/2016,O,23,B
4364,0,3,05/31/2016,I,0,B
4365,0,3,05/31/2016,O,0,B
4366,0,3,05/31/2016,I,1,B
4367,0,3,05/31/2016,O,1,B
4368,0,3,05/31/2016,I,2,B
4369,0,3,05/31/2016,O,2,B
4370,0,3,05/31/2016,I,3,B
4371,1,3,05/31/2016,O,3,B
4372,1,3,05/31/2016,I,4,B
4373,0,3,05/31/2016,O,4,B
4374,7,3,05/31/2016,I,5,B
4375,5,3,05/31/2016,O,5,B
4376,49,3,05/31/2016,I,6,B
4377,25,3,05/31/2016,O,6,B
4378,132,3,05/31/2016,I,7,B
4379,42,3,05/31/2016,O,7,B
4380,114,3,05/31/2016,I,8,B
4381,34,3,05/31/2016,O,8,B
4382,67,3,05/31/2016,I,9,B
4383,27,3,05/31/2016,O,9,B
4384,21,3,05/31/2016,I,10,B
4385,24,3,05/31/2016,O,10,B
4386,28,3,05/31/2016,I,11,B
4387,19,3,05/31/2016,O,11,B
4388,28,3,05/31/2016,I,12,B
4389,15,3,05/31/2016,O,12,B
4390,15,3,05/31/2016,I,13,B
4391,21,3,05/31/2016,O,13,B
4392,18,3,05/31/2016,I,14,B
4393,24,3,05/31/2016,O,14,B
4394,15,3,05/31/2016,I,15,B
4395,26,3,05/31/2016,O,15,B
4396,18,3,05/31/2016,I,16,B
4397,62,3,05/31/2016,O,16,B
4398,36,3,05/31/2016,I,17,B
4399,140,3,05/31/2016,O,17,B
4400,60,3,05/31/2016,I,18,B
4401,171,3,05/31/2016,O,18,B
4402,48,3,05/31/2016,I,19,B
4403,92,3,05/31/2016,O,19,B
4404,26,3,05/31/2016,I,20,B
4405,37,3,05/31/2016,O,20,B
4406,6,3,05/31/2016,I,21,B
4407,16,3,05/31/2016,O,21,B
4408,0,3,05/31/2016,I,22,B
4409,0,3,05/31/2016,O,22,B
4410,0,3,05/31/2016,I,23,B
4411,1,3,05/31/2016,O,23,B
4412,1,3,06/01/2016,I,0,B
4413,0,3,06/01/2016,O,0,B
4414,0,3,06/01/2016,I,1,B
4415,0,3,06/01/2016,O,1,B
4416,0,3,06/01/2016,I,2,B
4417,0,3,06/01/2016,O,2,B
4418,0,3,06/01/2016,I,3,B
4419,1,3,06/01/2016,O,3,B
4420,3,3,06/01/2016,I,4,B
4421,0,3,06/01/2016,O,4,B
4422,17,3,06/01/2016,I,5,B
4423,4,3,06/01/2016,O,5,B
4424,65,3,06/01/2016,I,6,B
4425,30,3,06/01/2016,O,6,B
4426,133,3,06/01/2016,I,7,B
4427,53,3,06/01/2016,O,7,B
4428,130,3,06/01/2016,I,8,B
4429,62,3,06/01/2016,O,8,B
4430,43,3,06/01/2016,I,9,B
4431,30,3,06/01/2016,O,9,B
4432,24,3,06/01/2016,I,10,B
4433,17,3,06/01/2016,O,10,B
4434,18,3,06/01/2016,I,11,B
4435,20,3,06/01/2016,O,11,B
4436,16,3,06/01/2016,I,12,B
4437,22,3,06/01/2016,O,12,B
4438,8,3,06/01/2016,I,13,B
4439,13,3,06/01/2016,O,13,B
4440,22,3,06/01/2016,I,14,B
4441,15,3,06/01/2016,O,14,B
4442,17,3,06/01/2016,I,15,B
4443,38,3,06/01/2016,O,15,B
4444,24,3,06/01/2016,I,16,B
4445,63,3,06/01/2016,O,16,B
4446,39,3,06/01/2016,I,17,B
4447,128,3,06/01/2016,O,17,B
4448,68,3,06/01/2016,I,18,B
4449,160,3,06/01/2016,O,18,B
4450,25,3,06/01/2016,I,19,B
4451,76,3,06/01/2016,O,19,B
4452,18,3,06/01/2016,I,20,B
4453,30,3,06/01/2016,O,20,B
4454,4,3,06/01/2016,I,21,B
4455,11,3,06/01/2016,O,21,B
4456,2,3,06/01/2016,I,22,B
4457,3,3,06/01/2016,O,22,B
4458,1,3,06/01/2016,I,23,B
4459,0,3,06/01/2016,O,23,B
4460,0,3,06/02/2016,I,0,B
4461,0,3,06/02/2016,O,0,B
4462,0,3,06/02/2016,I,1,B
4463,1,3,06/02/2016,O,1,B
4464,0,3,06/02/2016,I,2,B
4465,0,3,06/02/2016,O,2,B
4466,0,3,06/02/2016,I,3,B
4467,0,3,06/02/2016,O,3,B
4468,1,3,06/02/2016,I,4,B
4469,2,3,06/02/2016,O,4,B
4470,14,3,06/02/2016,I,5,B
4471,6,3,06/02/2016,O,5,B
4472,61,3,06/02/2016,I,6,B
4473,25,3,06/02/2016,O,6,B
4474,108,3,06/02/2016,I,7,B
4475,48,3,06/02/2016,O,7,B
4476,117,3,06/02/2016,I,8,B
4477,35,3,06/02/2016,O,8,B
4478,43,3,06/02/2016,I,9,B
4479,29,3,06/02/2016,O,9,B
4480,16,3,06/02/2016,I,10,B
4481,23,3,06/02/2016,O,10,B
4482,26,3,06/02/2016,I,11,B
4483,9,3,06/02/2016,O,11,B
4484,16,3,06/02/2016,I,12,B
4485,16,3,06/02/2016,O,12,B
4486,20,3,06/02/2016,I,13,B
4487,9,3,06/02/2016,O,13,B
4488,27,3,06/02/2016,I,14,B
4489,25,3,06/02/2016,O,14,B
4490,20,3,06/02/2016,I,15,B
4491,32,3,06/02/2016,O,15,B
4492,29,3,06/02/2016,I,16,B
4493,62,3,06/02/2016,O,16,B
4494,39,3,06/02/2016,I,17,B
4495,128,3,06/02/2016,O,17,B
4496,57,3,06/02/2016,I,18,B
4497,158,3,06/02/2016,O,18,B
4498,43,3,06/02/2016,I,19,B
4499,85,3,06/02/2016,O,19,B
4500,12,3,06/02/2016,I,20,B
4501,30,3,06/02/2016,O,20,B
4502,2,3,06/02/2016,I,21,B
4503,5,3,06/02/2016,O,21,B
4504,2,3,06/02/2016,I,22,B
4505,5,3,06/02/2016,O,22,B
4506,0,3,06/02/2016,I,23,B
4507,3,3,06/02/2016,O,23,B
4508,0,3,06/03/2016,I,0,B
4509,0,3,06/03/2016,O,0,B
4510,0,3,06/03/2016,I,1,B
4511,2,3,06/03/2016,O,1,B
4512,0,3,06/03/2016,I,2,B
4513,1,3,06/03/2016,O,2,B
4514,0,3,06/03/2016,I,3,B
4515,0,3,06/03/2016,O,3,B
4516,0,3,06/03/2016,I,4,B
4517,0,3,06/03/2016,O,4,B
4518,5,3,06/03/2016,I,5,B
4519,5,3,06/03/2016,O,5,B
4520,29,3,06/03/2016,I,6,B
4521,22,3,06/03/2016,O,6,B
4522,65,3,06/03/2016,I,7,B
4523,28,3,06/03/2016,O,7,B
4524,70,3,06/03/2016,I,8,B
4525,34,3,06/03/2016,O,8,B
4526,33,3,06/03/2016,I,9,B
4527,20,3,06/03/2016,O,9,B
4528,26,3,06/03/2016,I,10,B
4529,18,3,06/03/2016,O,10,B
4530,19,3,06/03/2016,I,11,B
4531,15,3,06/03/2016,O,11,B
4532,19,3,06/03/2016,I,12,B
4533,21,3,06/03/2016,O,12,B
4534,12,3,06/03/2016,I,13,B
4535,23,3,06/03/2016,O,13,B
4536,5,3,06/03/2016,I,14,B
4537,13,3,06/03/2016,O,14,B
4538,12,3,06/03/2016,I,15,B
4539,19,3,06/03/2016,O,15,B
4540,10,3,06/03/2016,I,16,B
4541,38,3,06/03/2016,O,16,B
4542,11,3,06/03/2016,I,17,B
4543,57,3,06/03/2016,O,17,B
4544,5,3,06/03/2016,I,18,B
4545,36,3,06/03/2016,O,18,B
4546,6,3,06/03/2016,I,19,B
4547,28,3,06/03/2016,O,19,B
4548,7,3,06/03/2016,I,20,B
4549,5,3,06/03/2016,O,20,B
4550,3,3,06/03/2016,I,21,B
4551,3,3,06/03/2016,O,21,B
4552,0,3,06/03/2016,I,22,B
4553,1,3,06/03/2016,O,22,B
4554,1,3,06/03/2016,I,23,B
4555,1,3,06/03/2016,O,23,B
4556,1,3,06/04/2016,I,0,B
4557,0,3,06/04/2016,O,0,B
4558,0,3,06/04/2016,I,1,B
4559,0,3,06/04/2016,O,1,B
4560,1,3,06/04/2016,I,2,B
4561,0,3,06/04/2016,O,2,B
4562,0,3,06/04/2016,I,3,B
4563,0,3,06/04/2016,O,3,B
4564,0,3,06/04/2016,I,4,B
4565,0,3,06/04/2016,O,4,B
4566,0,3,06/04/2016,I,5,B
4567,0,3,06/04/2016,O,5,B
4568,3,3,06/04/2016,I,6,B
4569,16,3,06/04/2016,O,6,B
4570,14,3,06/04/2016,I,7,B
4571,32,3,06/04/2016,O,7,B
4572,25,3,06/04/2016,I,8,B
4573,45,3,06/04/2016,O,8,B
4574,55,3,06/04/2016,I,9,B
4575,52,3,06/04/2016,O,9,B
4576,71,3,06/04/2016,I,10,B
4577,72,3,06/04/2016,O,10,B
4578,73,3,06/04/2016,I,11,B
4579,77,3,06/04/2016,O,11,B
4580,63,3,06/04/2016,I,12,B
4581,84,3,06/04/2016,O,12,B
4582,69,3,06/04/2016,I,13,B
4583,60,3,06/04/2016,O,13,B
4584,52,3,06/04/2016,I,14,B
4585,55,3,06/04/2016,O,14,B
4586,55,3,06/04/2016,I,15,B
4587,41,3,06/04/2016,O,15,B
4588,45,3,06/04/2016,I,16,B
4589,47,3,06/04/2016,O,16,B
4590,32,3,06/04/2016,I,17,B
4591,34,3,06/04/2016,O,17,B
4592,28,3,06/04/2016,I,18,B
4593,27,3,06/04/2016,O,18,B
4594,15,3,06/04/2016,I,19,B
4595,20,3,06/04/2016,O,19,B
4596,8,3,06/04/2016,I,20,B
4597,8,3,06/04/2016,O,20,B
4598,1,3,06/04/2016,I,21,B
4599,2,3,06/04/2016,O,21,B
4600,1,3,06/04/2016,I,22,B
4601,0,3,06/04/2016,O,22,B
4602,1,3,06/04/2016,I,23,B
4603,1,3,06/04/2016,O,23,B
4604,0,3,06/05/2016,I,0,B
4605,0,3,06/05/2016,O,0,B
4606,0,3,06/05/2016,I,1,B
4607,0,3,06/05/2016,O,1,B
4608,0,3,06/05/2016,I,2,B
4609,2,3,06/05/2016,O,2,B
4610,0,3,06/05/2016,I,3,B
4611,1,3,06/05/2016,O,3,B
4612,0,3,06/05/2016,I,4,B
4613,0,3,06/05/2016,O,4,B
4614,1,3,06/05/2016,I,5,B
4615,0,3,06/05/2016,O,5,B
4616,1,3,06/05/2016,I,6,B
4617,2,3,06/05/2016,O,6,B
4618,10,3,06/05/2016,I,7,B
4619,14,3,06/05/2016,O,7,B
4620,24,3,06/05/2016,I,8,B
4621,17,3,06/05/2016,O,8,B
4622,27,3,06/05/2016,I,9,B
4623,36,3,06/05/2016,O,9,B
4624,45,3,06/05/2016,I,10,B
4625,35,3,06/05/2016,O,10,B
4626,46,3,06/05/2016,I,11,B
4627,44,3,06/05/2016,O,11,B
4628,48,3,06/05/2016,I,12,B
4629,33,3,06/05/2016,O,12,B
4630,41,3,06/05/2016,I,13,B
4631,33,3,06/05/2016,O,13,B
4632,30,3,06/05/2016,I,14,B
4633,43,3,06/05/2016,O,14,B
4634,33,3,06/05/2016,I,15,B
4635,35,3,06/05/2016,O,15,B
4636,32,3,06/05/2016,I,16,B
4637,42,3,06/05/2016,O,16,B
4638,21,3,06/05/2016,I,17,B
4639,17,3,06/05/2016,O,17,B
4640,17,3,06/05/2016,I,18,B
4641,16,3,06/05/2016,O,18,B
4642,8,3,06/05/2016,I,19,B
4643,9,3,06/05/2016,O,19,B
4644,2,3,06/05/2016,I,20,B
4645,0,3,06/05/2016,O,20,B
4646,0,3,06/05/2016,I,21,B
4647,3,3,06/05/2016,O,21,B
4648,2,3,06/05/2016,I,22,B
4649,0,3,06/05/2016,O,22,B
4650,1,3,06/05/2016,I,23,B
4651,1,3,06/05/2016,O,23,B
4652,0,3,06/06/2016,I,0,B
4653,1,3,06/06/2016,O,0,B
4654,0,3,06/06/2016,I,1,B
4655,0,3,06/06/2016,O,1,B
4656,0,3,06/06/2016,I,2,B
4657,0,3,06/06/2016,O,2,B
4658,0,3,06/06/2016,I,3,B
4659,0,3,06/06/2016,O,3,B
4660,0,3,06/06/2016,I,4,B
4661,0,3,06/06/2016,O,4,B
4662,11,3,06/06/2016,I,5,B
4663,3,3,06/06/2016,O,5,B
4664,77,3,06/06/2016,I,6,B
4665,23,3,06/06/2016,O,6,B
4666,153,3,06/06/2016,I,7,B
4667,66,3,06/06/2016,O,7,B
4668,153,3,06/06/2016,I,8,B
4669,70,3,06/06/2016,O,8,B
4670,57,3,06/06/2016,I,9,B
4671,28,3,06/06/2016,O,9,B
4672,27,3,06/06/2016,I,10,B
4673,16,3,06/06/2016,O,10,B
4674,15,3,06/06/2016,I,11,B
4675,18,3,06/06/2016,O,11,B
4676,17,3,06/06/2016,I,12,B
4677,11,3,06/06/2016,O,12,B
4678,22,3,06/06/2016,I,13,B
4679,24,3,06/06/2016,O,13,B
4680,17,3,06/06/2016,I,14,B
4681,21,3,06/06/2016,O,14,B
4682,21,3,06/06/2016,I,15,B
4683,40,3,06/06/2016,O,15,B
4684,27,3,06/06/2016,I,16,B
4685,87,3,06/06/2016,O,16,B
4686,53,3,06/06/2016,I,17,B
4687,173,3,06/06/2016,O,17,B
4688,50,3,06/06/2016,I,18,B
4689,220,3,06/06/2016,O,18,B
4690,50,3,06/06/2016,I,19,B
4691,107,3,06/06/2016,O,19,B
4692,17,3,06/06/2016,I,20,B
4693,48,3,06/06/2016,O,20,B
4694,1,3,06/06/2016,I,21,B
4695,15,3,06/06/2016,O,21,B
4696,2,3,06/06/2016,I,22,B
4697,4,3,06/06/2016,O,22,B
4698,0,3,06/06/2016,I,23,B
4699,0,3,06/06/2016,O,23,B
4700,0,3,06/07/2016,I,0,B
4701,1,3,06/07/2016,O,0,B
4702,0,3,06/07/2016,I,1,B
4703,1,3,06/07/2016,O,1,B
4704,0,3,06/07/2016,I,2,B
4705,1,3,06/07/2016,O,2,B
4706,0,3,06/07/2016,I,3,B
4707,0,3,06/07/2016,O,3,B
4708,0,3,06/07/2016,I,4,B
4709,0,3,06/07/2016,O,4,B
4710,8,3,06/07/2016,I,5,B
4711,1,3,06/07/2016,O,5,B
4712,84,3,06/07/2016,I,6,B
4713,21,3,06/07/2016,O,6,B
4714,149,3,06/07/2016,I,7,B
4715,87,3,06/07/2016,O,7,B
4716,148,3,06/07/2016,I,8,B
4717,49,3,06/07/2016,O,8,B
4718,59,3,06/07/2016,I,9,B
4719,30,3,06/07/2016,O,9,B
4720,29,3,06/07/2016,I,10,B
4721,11,3,06/07/2016,O,10,B
4722,26,3,06/07/2016,I,11,B
4723,12,3,06/07/2016,O,11,B
4724,24,3,06/07/2016,I,12,B
4725,18,3,06/07/2016,O,12,B
4726,15,3,06/07/2016,I,13,B
4727,12,3,06/07/2016,O,13,B
4728,11,3,06/07/2016,I,14,B
4729,18,3,06/07/2016,O,14,B
4730,17,3,06/07/2016,I,15,B
4731,38,3,06/07/2016,O,15,B
4732,17,3,06/07/2016,I,16,B
4733,62,3,06/07/2016,O,16,B
4734,45,3,06/07/2016,I,17,B
4735,158,3,06/07/2016,O,17,B
4736,59,3,06/07/2016,I,18,B
